name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Danny Granger","Indiana Pacers",2014-02-07,2013,2760,1610612754,400489612,5,1,43,0,"Layup Shot","2PT Field Goal",1.80,"Portland Trail Blazers",20,12,2,3.70,"Aldridge, LaMarcus",2.00,1.00
"Damian Lillard","Portland Trail Blazers",2014-02-07,2013,6606,1610612757,400489612,5,2,07,0,"Layup Shot","2PT Field Goal",2.70,"Indiana Pacers",18,-6,13,11.30,"Hibbert, Roy",0.20,13.00
"Jason Thompson","Sacramento Kings",2014-02-12,2013,3462,1610612758,400489656,5,2,52,0,"Layup Shot","2PT Field Goal",5.90,"New York Knicks",12,20,0,0.70,"Anthony, Carmelo",2.60,1.40
"Dwight Howard","Houston Rockets",2014-02-20,2013,2384,1610612745,400489687,5,1,07,1,"Layup Shot","2PT Field Goal",2.00,"Golden State Warriors",9,7,1,2.20,"ONeal, Jermaine",3.60,12.70
"Chandler Parsons","Houston Rockets",2014-02-20,2013,6466,1610612745,400489687,5,0,23,0,"Layup Shot","2PT Field Goal",4.40,"Golden State Warriors",23,12,0,0.60,"ONeal, Jermaine",3.70,4.80
"Nikola Vucevic","Orlando Magic",2014-02-21,2013,6478,1610612753,400489689,5,4,23,1,"Layup Shot","2PT Field Goal",4.10,"New York Knicks",-5,6,0,1.10,"Chandler, Tyson",1.20,11.60
"Nikola Vucevic","Orlando Magic",2014-02-21,2013,6478,1610612753,400489689,5,0,00,0,"Layup Shot","2PT Field Goal",3.10,"New York Knicks",-10,25,0,0.60,"World Peace, Metta",1.90,0.00
"ETwaun Moore","Orlando Magic",2014-02-21,2013,6460,1610612753,400489689,6,3,07,0,"Layup Shot","2PT Field Goal",0.40,"New York Knicks",2,-10,0,1.10,"Felton, Raymond",5.10,19.60
"Victor Oladipo","Orlando Magic",2014-02-21,2013,2527963,1610612753,400489689,6,2,23,1,"Layup Shot","2PT Field Goal",3.90,"New York Knicks",-11,25,0,0.00,"Chandler, Tyson",6.90,2.20
"Kyle Lowry","Toronto Raptors",2014-02-27,2013,3012,1610612761,400489737,5,1,38,0,"Layup Shot","2PT Field Goal",3.90,"Washington Wizards",15,20,0,3.00,"Gortat, Marcin",1.40,24.00
"DeMar DeRozan","Toronto Raptors",2014-02-27,2013,3978,1610612761,400489737,6,0,02,1,"Layup Shot","2PT Field Goal",3.50,"Washington Wizards",-11,7,5,6.40,"Beal, Bradley",2.60,0.00
"Joakim Noah","Chicago Bulls",2014-03-09,2013,3224,1610612741,400489807,5,1,53,1,"Layup Shot","2PT Field Goal",2.20,"Miami Heat",28,9,0,0.50,"Andersen, Chris",1.60,24.00
"LeBron James","Miami Heat",2014-03-09,2013,1966,1610612748,400489807,5,1,25,1,"Layup Shot","2PT Field Goal",2.00,"Chicago Bulls",-18,12,0,1.00,"Hinrich, Kirk",2.90,17.00
"Eric Gordon","New Orleans Pelicans",2014-03-09,2013,3431,1610612740,400489809,5,1,50,0,"Layup Shot","2PT Field Goal",2.50,"Denver Nuggets",-19,0,3,4.70,"Faried, Kenneth",4.60,9.40
"Tyreke Evans","New Orleans Pelicans",2014-03-09,2013,3983,1610612740,400489809,5,1,46,1,"Layup Shot","2PT Field Goal",4.90,"Denver Nuggets",32,3,1,2.00,"Brooks, Aaron",3.60,22.00
"Kenneth Faried","Denver Nuggets",2014-03-09,2013,6433,1610612743,400489809,5,4,34,0,"Layup Shot","2PT Field Goal",2.00,"New Orleans Pelicans",-7,3,0,0.90,"Davis, Anthony",2.60,16.40
"Aaron Brooks","Denver Nuggets",2014-03-09,2013,3192,1610612743,400489809,5,1,22,0,"Layup Shot","2PT Field Goal",7.40,"New Orleans Pelicans",-4,33,2,2.40,"Roberts, Brian",1.90,3.30
"Ty Lawson","Denver Nuggets",2014-03-09,2013,4000,1610612743,400489809,5,1,14,0,"Layup Shot","2PT Field Goal",4.30,"New Orleans Pelicans",20,11,11,5.90,"Morrow, Anthony",3.50,17.40
"Aaron Brooks","Denver Nuggets",2014-03-09,2013,3192,1610612743,400489809,5,0,19,0,"Layup Shot","2PT Field Goal",2.60,"New Orleans Pelicans",23,1,0,1.00,"Rivers, Austin",2.60,0.00
"Jameer Nelson","Orlando Magic",2014-03-14,2013,2439,1610612753,400489845,5,1,06,0,"Layup Shot","2PT Field Goal",3.90,"Washington Wizards",6,11,1,3.10,"Beal, Bradley",3.00,22.90
"Victor Oladipo","Orlando Magic",2014-03-14,2013,2527963,1610612753,400489845,5,0,48,0,"Layup Shot","2PT Field Goal",4.00,"Washington Wizards",24,15,3,2.60,"Beal, Bradley",2.80,15.60
"Brandon Jennings","Detroit Pistons",2014-03-15,2013,3997,1610612765,400489857,5,2,56,0,"Layup Shot","2PT Field Goal",5.90,"Indiana Pacers",13,6,4,4.00,"Hill, George",1.70,20.60
"Greg Monroe","Detroit Pistons",2014-03-15,2013,4260,1610612765,400489857,5,1,39,0,"Layup Shot","2PT Field Goal",3.00,"Indiana Pacers",-19,15,2,6.10,"George, Paul",1.80,5.40
"DeMarre Carroll","Atlanta Hawks",2014-03-18,2013,3970,1610612737,400489877,5,2,38,1,"Layup Shot","2PT Field Goal",2.30,"Toronto Raptors",-10,1,0,0.60,"DeRozan, DeMar",4.90,10.50
"Ramon Sessions","Milwaukee Bucks",2014-03-18,2013,3231,1610612749,400489878,5,2,37,0,"Layup Shot","2PT Field Goal",1.70,"Portland Trail Blazers",0,-2,2,2.90,"Batum, Nicolas",1.60,9.00
"Marcin Gortat","Washington Wizards",2014-03-18,2013,2758,1610612764,400489879,5,0,54,1,"Layup Shot","2PT Field Goal",0.00,"Sacramento Kings",28,11,0,0.00,,0.00,0.00
"Kevin Martin","Minnesota Timberwolves",2014-03-19,2013,2394,1610612750,400489887,5,4,00,0,"Layup Shot","2PT Field Goal",1.60,"Dallas Mavericks",-13,11,0,0.60,"Nowitzki, Dirk",1.10,12.00
"Shaun Livingston","Brooklyn Nets",2014-03-24,2013,2393,1610612751,400489925,5,2,25,1,"Layup Shot","2PT Field Goal",1.80,"New Orleans Pelicans",-21,4,2,2.90,"Davis, Anthony",1.70,13.60
"Mason Plumlee","Brooklyn Nets",2014-03-24,2013,2488653,1610612751,400489925,5,1,53,0,"Layup Shot","2PT Field Goal",4.00,"New Orleans Pelicans",29,7,0,1.00,"Davis, Anthony",1.20,15.30
"Al Jefferson","Charlotte Bobcats",2014-03-26,2013,2389,1610612766,400489934,5,4,08,1,"Layup Shot","2PT Field Goal",2.90,"Brooklyn Nets",-2,0,1,1.80,"Plumlee, Mason",2.40,6.70
"Paul Pierce","Brooklyn Nets",2014-03-26,2013,662,1610612751,400489934,5,0,37,0,"Layup Shot","2PT Field Goal",3.20,"Charlotte Hornets",-18,6,2,2.40,"McRoberts, Josh",2.00,21.60
"Vince Carter","Dallas Mavericks",2014-04-01,2013,136,1610612742,400489985,5,1,24,0,"Layup Shot","2PT Field Goal",5.60,"Golden State Warriors",20,17,5,7.70,"ONeal, Jermaine",1.40,8.60
"Monta Ellis","Dallas Mavericks",2014-04-01,2013,2751,1610612742,400489985,5,0,13,0,"Layup Shot","2PT Field Goal",5.40,"Golden State Warriors",21,4,2,2.40,"Thompson, Klay",2.00,11.30
"Draymond Green","Golden State Warriors",2014-04-01,2013,6589,1610612744,400489985,5,4,11,0,"Layup Shot","2PT Field Goal",3.60,"Dallas Mavericks",-11,1,0,0.60,"Wright, Brandan",4.30,9.00
"Ray Allen","Miami Heat",2014-04-04,2013,9,1610612748,400490008,6,4,47,1,"Layup Shot","2PT Field Goal",3.00,"Minnesota Timberwolves",18,7,0,0.70,"Barea, Jose Juan",9.90,16.90
"LeBron James","Miami Heat",2014-04-04,2013,1966,1610612748,400490008,6,4,21,1,"Layup Shot","2PT Field Goal",3.40,"Minnesota Timberwolves",-13,6,0,1.00,"Mbah a Moute, Luc",4.80,12.10
"LeBron James","Miami Heat",2014-04-04,2013,1966,1610612748,400490008,6,0,21,0,"Layup Shot","2PT Field Goal",3.20,"Minnesota Timberwolves",12,19,6,5.80,"Love, Kevin",2.30,18.20
"Ronny Turiaf","Minnesota Timberwolves",2014-04-04,2013,2789,1610612750,400490008,5,2,22,1,"Layup Shot","2PT Field Goal",1.80,"Miami Heat",-8,7,0,0.00,"Bosh, Chris",0.90,9.20
"Kyrie Irving","Cleveland Cavaliers",2014-04-05,2013,6442,1610612739,400490018,5,2,33,1,"Layup Shot","2PT Field Goal",8.30,"Charlotte Hornets",0,6,5,4.30,"Douglas-Roberts, Chris",2.60,19.70
"Kyrie Irving","Cleveland Cavaliers",2014-04-05,2013,6442,1610612739,400490018,5,2,14,0,"Layup Shot","2PT Field Goal",2.60,"Charlotte Hornets",7,4,0,1.40,"Henderson, Gerald",2.10,20.00
"Klay Thompson","Golden State Warriors",2014-04-13,2013,6475,1610612744,400490074,5,3,46,1,"Layup Shot","2PT Field Goal",0.90,"Portland Trail Blazers",-16,-2,0,0.80,"Lillard, Damian",3.70,11.90
"Kemba Walker","Charlotte Bobcats",2014-04-16,2013,6479,1610612766,400490096,5,1,15,1,"Layup Shot","2PT Field Goal",4.70,"Chicago Bulls",10,4,20,14.00,"Gibson, Taj",1.40,9.30
"Taj Gibson","Chicago Bulls",2014-04-16,2013,3986,1610612741,400490096,5,3,27,0,"Layup Shot","2PT Field Goal",2.40,"Charlotte Hornets",13,17,0,1.40,"Jefferson, Al",3.60,23.20
"Joakim Noah","Chicago Bulls",2014-04-16,2013,3224,1610612741,400490096,5,1,31,0,"Layup Shot","2PT Field Goal",6.50,"Charlotte Hornets",18,4,2,2.20,"Jefferson, Al",2.40,15.40
"Marc Gasol","Memphis Grizzlies",2014-04-16,2013,3206,1610612763,400490089,5,3,34,0,"Layup Shot","2PT Field Goal",8.90,"Dallas Mavericks",-6,16,0,0.40,"Dalembert, Samuel",5.50,8.80
"Zach Randolph","Memphis Grizzlies",2014-04-16,2013,1017,1610612763,400490089,5,1,40,1,"Layup Shot","2PT Field Goal",2.60,"Dallas Mavericks",20,-8,0,0.20,"Dalembert, Samuel",3.30,17.60
"Tony Allen","Memphis Grizzlies",2014-04-16,2013,2367,1610612763,400490089,5,1,03,1,"Layup Shot","2PT Field Goal",4.50,"Dallas Mavericks",10,-3,0,1.00,"Dalembert, Samuel",1.00,4.10
"Tony Allen","Memphis Grizzlies",2014-04-16,2013,2367,1610612763,400490089,5,0,31,1,"Layup Shot","2PT Field Goal",2.60,"Dallas Mavericks",-5,-5,0,0.50,"Carter, Vince",0.60,24.00
"Samuel Dalembert","Dallas Mavericks",2014-04-16,2013,991,1610612742,400490089,5,3,23,0,"Layup Shot","2PT Field Goal",3.50,"Memphis Grizzlies",1,1,0,0.00,"Randolph, Zach",1.70,24.00
"Dante Cunningham","Minnesota Timberwolves",2014-04-16,2013,3974,1610612750,400490091,5,2,53,1,"Layup Shot","2PT Field Goal",2.50,"Utah Jazz",12,15,0,0.90,"Burke, Trey",3.60,4.10
"Kevin Love","Minnesota Timberwolves",2014-04-16,2013,3449,1610612750,400490091,6,3,23,1,"Layup Shot","2PT Field Goal",1.50,"Utah Jazz",21,12,0,0.00,"Jefferson, Richard",1.70,10.50
"Dante Cunningham","Minnesota Timberwolves",2014-04-16,2013,3974,1610612750,400490091,6,0,12,1,"Layup Shot","2PT Field Goal",2.00,"Utah Jazz",7,12,0,2.40,"Favors, Derrick",1.40,0.00
"Jeremy Evans","Utah Jazz",2014-04-16,2013,4295,1610612762,400490091,5,2,29,0,"Layup Shot","2PT Field Goal",4.60,"Minnesota Timberwolves",6,20,0,1.10,"Love, Kevin",2.10,3.40
"Jeremy Evans","Utah Jazz",2014-04-16,2013,4295,1610612762,400490091,5,1,33,1,"Layup Shot","2PT Field Goal",5.80,"Minnesota Timberwolves",-5,-2,0,0.80,"Love, Kevin",3.30,10.40
"Gordon Hayward","Utah Jazz",2014-04-16,2013,4249,1610612762,400490091,5,0,48,0,"Layup Shot","2PT Field Goal",3.30,"Minnesota Timberwolves",-5,7,8,6.70,"Love, Kevin",1.40,12.80
"Gordon Hayward","Utah Jazz",2014-04-16,2013,4249,1610612762,400490091,6,0,01,1,"Layup Shot","2PT Field Goal",2.40,"Minnesota Timberwolves",9,-6,0,1.50,"Rubio, Ricky",38.50,0.00
"Ricky Rubio","Minnesota Timberwolves",2013-10-30,2013,4011,1610612750,400488883,5,4,40,0,"Layup Shot","2PT Field Goal",7.40,"Orlando Magic",-21,0,3,3.30,"Jones, Solomon",3.90,6.00
"Nikola Pekovic","Minnesota Timberwolves",2013-10-30,2013,3453,1610612750,400488883,5,3,46,1,"Layup Shot","2PT Field Goal",1.50,"Orlando Magic",6,6,0,0.80,"Vucevic, Nikola",0.90,6.20
"Nikola Pekovic","Minnesota Timberwolves",2013-10-30,2013,3453,1610612750,400488883,5,2,00,1,"Layup Shot","2PT Field Goal",3.20,"Orlando Magic",6,12,0,0.60,"Vucevic, Nikola",2.80,1.80
"Victor Oladipo","Orlando Magic",2013-10-30,2013,2527963,1610612753,400488883,5,0,18,0,"Layup Shot","2PT Field Goal",24.90,"Minnesota Timberwolves",15,9,0,0.40,"Martin, Kevin",10.00,0.00
"Tony Allen","Memphis Grizzlies",2013-11-01,2013,2367,1610612763,400488899,5,1,33,1,"Layup Shot","2PT Field Goal",1.60,"Detroit Pistons",6,1,1,1.00,"Bynum, Will",8.90,20.90
"Marc Gasol","Memphis Grizzlies",2013-11-01,2013,3206,1610612763,400488899,5,0,48,0,"Layup Shot","2PT Field Goal",3.80,"Detroit Pistons",9,15,0,2.10,"Smith, Josh",1.50,5.10
"Greg Monroe","Detroit Pistons",2013-11-01,2013,4260,1610612765,400488899,5,1,58,0,"Layup Shot","2PT Field Goal",4.60,"Memphis Grizzlies",6,0,1,1.70,"Randolph, Zach",2.60,10.00
"Andre Drummond","Detroit Pistons",2013-11-01,2013,6585,1610612765,400488899,5,1,09,1,"Layup Shot","2PT Field Goal",2.00,"Memphis Grizzlies",-26,12,1,1.50,"Conley, Mike",5.00,2.00
"Will Bynum","Detroit Pistons",2013-11-01,2013,2816,1610612765,400488899,5,0,14,1,"Layup Shot","2PT Field Goal",4.80,"Memphis Grizzlies",-16,7,4,3.40,"Conley, Mike",2.40,0.00
Nene,"Washington Wizards",2013-11-08,2013,,1610612764,400488950,5,3,33,0,"Layup Shot","2PT Field Goal",4.10,"Brooklyn Nets",21,17,1,7.50,"Lopez, Brook",1.40,7.60
"Tristan Thompson","Cleveland Cavaliers",2013-11-09,2013,6474,1610612739,400488961,5,2,07,1,"Layup Shot","2PT Field Goal",4.70,"Philadelphia 76ers",-10,0,0,0.80,"Young, Thaddeus",2.50,10.30
"Jarrett Jack","Cleveland Cavaliers",2013-11-09,2013,2768,1610612739,400488961,6,2,02,1,"Layup Shot","2PT Field Goal",1.50,"Philadelphia 76ers",0,-3,0,1.20,"Carter-Williams, Michael",4.40,20.50
"Evan Turner","Philadelphia 76ers",2013-11-09,2013,4239,1610612755,400488961,5,0,35,1,"Layup Shot","2PT Field Goal",5.40,"Cleveland Cavaliers",-5,11,7,7.30,"Thompson, Tristan",2.10,15.50
"Evan Turner","Philadelphia 76ers",2013-11-09,2013,4239,1610612755,400488961,5,0,08,1,"Layup Shot","2PT Field Goal",2.70,"Cleveland Cavaliers",-5,0,9,7.80,"Gee, Alonzo",3.10,6.20
"Michael CarterWilliams","Philadelphia 76ers",2013-11-09,2013,2596108,1610612755,400488961,6,0,24,1,"Layup Shot","2PT Field Goal",4.70,"Cleveland Cavaliers",12,7,0,0.30,"Thompson, Tristan",1.90,24.00
"Reggie Jackson","Oklahoma City Thunder",2013-11-10,2013,6443,1610612760,400488968,5,1,09,0,"Layup Shot","2PT Field Goal",4.50,"Washington Wizards",15,3,9,8.00,"Gortat, Marcin",2.10,15.00
"Marcin Gortat","Washington Wizards",2013-11-10,2013,2758,1610612764,400488968,5,2,24,1,"Layup Shot","2PT Field Goal",5.00,"Oklahoma City Thunder",-5,0,1,4.00,"Sefolosha, Thabo",3.30,5.60
"Marcin Gortat","Washington Wizards",2013-11-10,2013,2758,1610612764,400488968,5,1,20,1,"Layup Shot","2PT Field Goal",5.50,"Oklahoma City Thunder",-10,3,5,5.00,"Ibaka, Serge",1.90,5.90
"John Wall","Washington Wizards",2013-11-10,2013,4237,1610612764,400488968,5,0,00,0,"Layup Shot","2PT Field Goal",0.00,"Oklahoma City Thunder",24,-3,0,0.00,,0.00,0.00
"Terrence Jones","Houston Rockets",2013-11-11,2013,6597,1610612745,400488976,6,1,13,1,"Layup Shot","2PT Field Goal",1.80,"Toronto Raptors",20,-2,0,1.20,"Fields, Landry",2.90,22.30
"Amir Johnson","Toronto Raptors",2013-11-11,2013,2769,1610612761,400488976,5,0,51,0,"Layup Shot","2PT Field Goal",3.30,"Houston Rockets",-13,0,0,0.70,"Parsons, Chandler",3.20,10.60
"Evan Turner","Philadelphia 76ers",2013-11-13,2013,4239,1610612755,400488985,5,0,34,0,"Layup Shot","2PT Field Goal",0.30,"Houston Rockets",-4,22,6,7.10,"Howard, Dwight",1.90,11.90
"Dwight Howard","Houston Rockets",2013-11-13,2013,2384,1610612745,400488985,5,2,21,1,"Layup Shot","2PT Field Goal",3.70,"Philadelphia 76ers",-5,19,0,0.00,"Anderson, James",1.60,12.90
"Joe Johnson","Brooklyn Nets",2013-11-15,2013,1007,1610612751,400489005,5,0,00,1,"Layup Shot","2PT Field Goal",4.60,"Phoenix Suns",7,12,5,4.40,"Tucker, PJ",0.60,0.00
"Bradley Beal","Washington Wizards",2013-11-16,2013,6580,1610612764,400489011,5,0,02,1,"Layup Shot","2PT Field Goal",1.70,"Cleveland Cavaliers",21,17,7,7.50,"Varejao, Anderson",3.20,0.00
"Jarrett Jack","Cleveland Cavaliers",2013-11-16,2013,2768,1610612739,400489011,5,0,11,1,"Layup Shot","2PT Field Goal",3.00,"Washington Wizards",21,11,5,5.30,"Gortat, Marcin",7.90,0.00
"Evan Turner","Philadelphia 76ers",2013-11-22,2013,4239,1610612755,400489050,5,4,44,1,"Layup Shot","2PT Field Goal",2.40,"Milwaukee Bucks",-15,7,0,1.50,"Mayo, O.J.",2.40,11.00
"Spencer Hawes","Philadelphia 76ers",2013-11-22,2013,3211,1610612755,400489050,5,1,53,1,"Layup Shot","2PT Field Goal",1.90,"Milwaukee Bucks",7,12,0,0.60,"Mayo, O.J.",2.10,16.80
"Khris Middleton","Milwaukee Bucks",2013-11-27,2013,6609,1610612749,400489095,5,3,15,0,"Layup Shot","2PT Field Goal",8.20,"Washington Wizards",-5,25,2,1.90,Nene,2.80,21.40
"OJ Mayo","Milwaukee Bucks",2013-11-27,2013,3450,1610612749,400489095,5,2,31,0,"Layup Shot","2PT Field Goal",3.80,"Washington Wizards",4,-8,4,4.30,"Gortat, Marcin",0.90,19.20
"Ersan Ilyasova","Milwaukee Bucks",2013-11-27,2013,2767,1610612749,400489095,5,1,14,1,"Layup Shot","2PT Field Goal",1.60,"Washington Wizards",-8,0,0,0.40,"Gortat, Marcin",4.60,9.30
"Marcin Gortat","Washington Wizards",2013-11-27,2013,2758,1610612764,400489095,5,3,35,1,"Layup Shot","2PT Field Goal",5.30,"Milwaukee Bucks",13,0,0,0.80,"Pachulia, Zaza",3.20,8.30
"Marcin Gortat","Washington Wizards",2013-11-27,2013,2758,1610612764,400489095,5,2,10,1,"Layup Shot","2PT Field Goal",5.70,"Milwaukee Bucks",23,9,0,0.80,"Ilyasova, Ersan",1.00,6.00
"David Lee","Golden State Warriors",2013-11-29,2013,2772,1610612744,400489108,5,1,25,1,"Layup Shot","2PT Field Goal",2.80,"Oklahoma City Thunder",2,20,0,0.70,"Ibaka, Serge",1.30,12.80
"Patrick Patterson","Sacramento Kings",2013-11-29,2013,4264,1610612758,400489113,5,4,43,1,"Layup Shot","2PT Field Goal",7.40,"Los Angeles Clippers",28,14,0,0.80,"Dudley, Jared",4.10,11.00
"Patrick Patterson","Sacramento Kings",2013-11-29,2013,4264,1610612758,400489113,5,3,55,1,"Layup Shot","2PT Field Goal",5.20,"Los Angeles Clippers",32,11,0,0.00,"Griffin, Blake",1.80,3.90
"Joakim Noah","Chicago Bulls",2013-12-02,2013,3224,1610612741,400489130,5,2,50,1,"Layup Shot","2PT Field Goal",1.60,"New Orleans Pelicans",-11,0,0,0.00,"Aminu, Al-Farouq",3.10,0.00
"Taj Gibson","Chicago Bulls",2013-12-02,2013,3986,1610612741,400489130,6,3,08,1,"Layup Shot","2PT Field Goal",4.50,"New Orleans Pelicans",13,7,0,0.30,"Holiday, Jrue",2.40,0.00
"Luol Deng","Chicago Bulls",2013-12-02,2013,2429,1610612741,400489130,6,1,33,1,"Layup Shot","2PT Field Goal",3.40,"New Orleans Pelicans",13,12,0,0.60,"Gordon, Eric",1.60,0.00
"Luol Deng","Chicago Bulls",2013-12-02,2013,2429,1610612741,400489130,6,0,04,1,"Layup Shot","2PT Field Goal",2.50,"New Orleans Pelicans",-4,1,0,0.60,"Aminu, Al-Farouq",2.20,0.00
"Taj Gibson","Chicago Bulls",2013-12-02,2013,3986,1610612741,400489130,7,3,45,0,"Layup Shot","2PT Field Goal",2.50,"New Orleans Pelicans",-10,11,0,0.00,"Anderson, Ryan",1.40,0.00
"Taj Gibson","Chicago Bulls",2013-12-02,2013,3986,1610612741,400489130,7,0,18,0,"Layup Shot","2PT Field Goal",0.00,"New Orleans Pelicans",17,0,0,0.00,,0.00,0.00
"Jrue Holiday","New Orleans Pelicans",2013-12-02,2013,3995,1610612740,400489130,5,1,15,0,"Layup Shot","2PT Field Goal",2.80,"Chicago Bulls",-21,9,9,7.50,"Gibson, Taj",1.10,0.00
"Jason Smith","New Orleans Pelicans",2013-12-02,2013,3232,1610612740,400489130,5,1,09,0,"Layup Shot","2PT Field Goal",6.00,"Chicago Bulls",-11,19,0,0.00,"Noah, Joakim",2.70,0.00
"AlFarouq Aminu","New Orleans Pelicans",2013-12-02,2013,4248,1610612740,400489130,6,4,14,1,"Layup Shot","2PT Field Goal",5.30,"Chicago Bulls",12,1,0,1.00,"Noah, Joakim",3.40,0.00
"Ryan Anderson","New Orleans Pelicans",2013-12-02,2013,3412,1610612740,400489130,6,3,30,1,"Layup Shot","2PT Field Goal",1.00,"Chicago Bulls",17,9,0,2.40,"Deng, Luol",1.90,0.00
"James Anderson","Philadelphia 76ers",2013-12-03,2013,4242,1610612755,400489134,6,3,46,1,"Layup Shot","2PT Field Goal",2.10,"Orlando Magic",13,17,0,0.60,"Oladipo, Victor",4.50,18.90
"Andrew Nicholson","Orlando Magic",2013-12-03,2013,6614,1610612753,400489134,5,4,43,1,"Layup Shot","2PT Field Goal",0.90,"Philadelphia 76ers",-8,17,0,0.00,"Hawes, Spencer",2.00,10.30
"Glen Davis","Orlando Magic",2013-12-03,2013,3200,1610612753,400489134,6,3,26,1,"Layup Shot","2PT Field Goal",2.30,"Philadelphia 76ers",20,0,0,0.00,"Hawes, Spencer",0.40,13.00
"Ersan Ilyasova","Milwaukee Bucks",2013-12-06,2013,2767,1610612749,400489154,5,3,12,1,"Layup Shot","2PT Field Goal",6.10,"Washington Wizards",-27,1,0,0.00,"Booker, Trevor",2.30,17.70
"DeMarcus Cousins","Sacramento Kings",2013-12-07,2013,4258,1610612758,400489170,5,4,45,1,"Layup Shot","2PT Field Goal",2.10,"Utah Jazz",17,22,1,2.10,"Kanter, Enes",1.10,11.70
"Isaiah Thomas","Sacramento Kings",2013-12-07,2013,6472,1610612758,400489170,5,0,57,1,"Layup Shot","2PT Field Goal",4.30,"Utah Jazz",-8,14,0,1.30,"Burke, Trey",6.60,21.80
"Brandon Jennings","Detroit Pistons",2013-12-11,2013,3997,1610612765,400489196,5,3,18,0,"Layup Shot","2PT Field Goal",2.00,"New Orleans Pelicans",23,7,12,7.50,"Anderson, Ryan",3.80,1.80
"Josh Smith","Detroit Pistons",2013-12-11,2013,2411,1610612765,400489196,5,2,27,0,"Layup Shot","2PT Field Goal",3.70,"New Orleans Pelicans",28,9,2,3.10,"Aminu, Al-Farouq",2.60,3.50
"Paul Millsap","Atlanta Hawks",2013-12-13,2013,3015,1610612737,400489205,5,3,17,1,"Layup Shot","2PT Field Goal",3.30,"Washington Wizards",-8,0,0,0.80,"Gortat, Marcin",1.60,12.90
"Brandon Jennings","Detroit Pistons",2013-12-15,2013,3997,1610612765,400489225,5,0,56,0,"Layup Shot","2PT Field Goal",4.20,"Portland Trail Blazers",1,1,3,2.70,"Batum, Nicolas",2.00,7.70
"Damian Lillard","Portland Trail Blazers",2013-12-15,2013,6606,1610612757,400489225,5,3,51,1,"Layup Shot","2PT Field Goal",4.30,"Detroit Pistons",-5,-2,0,0.00,"Jennings, Brandon",1.20,20.40
"Ersan Ilyasova","Milwaukee Bucks",2013-12-18,2013,2767,1610612749,400489248,5,3,06,0,"Layup Shot","2PT Field Goal",1.60,"New York Knicks",-8,1,0,1.20,"Chandler, Tyson",1.10,9.50
"Carmelo Anthony","New York Knicks",2013-12-18,2013,1975,1610612752,400489248,5,4,07,0,"Layup Shot","2PT Field Goal",3.20,"Milwaukee Bucks",-11,-2,0,1.00,"Middleton, Khris",1.20,23.10
"Carmelo Anthony","New York Knicks",2013-12-18,2013,1975,1610612752,400489248,5,1,33,0,"Layup Shot","2PT Field Goal",2.30,"Milwaukee Bucks",0,6,3,5.40,"Middleton, Khris",1.40,0.50
"Kyrie Irving","Cleveland Cavaliers",2013-12-20,2013,6442,1610612739,400489258,5,1,11,0,"Layup Shot","2PT Field Goal",5.50,"Milwaukee Bucks",-8,0,2,1.50,"Mayo, O.J.",2.10,5.00
"Ekpe Udoh","Milwaukee Bucks",2013-12-20,2013,4261,1610612749,400489258,5,3,43,1,"Layup Shot","2PT Field Goal",1.20,"Cleveland Cavaliers",6,-6,0,0.00,"Varejao, Anderson",2.30,9.20
"Amir Johnson","Toronto Raptors",2013-12-20,2013,2769,1610612761,400489262,5,3,10,1,"Layup Shot","2PT Field Goal",5.30,"Dallas Mavericks",0,22,0,0.60,"Marion, Shawn",3.60,10.00
"Nikola Pekovic","Minnesota Timberwolves",2013-12-22,2013,3453,1610612750,400489279,5,4,22,1,"Layup Shot","2PT Field Goal",3.00,"Los Angeles Clippers",29,6,0,0.60,"Crawford, Jamal",2.50,8.20
"Nikola Pekovic","Minnesota Timberwolves",2013-12-22,2013,3453,1610612750,400489279,5,2,02,0,"Layup Shot","2PT Field Goal",3.60,"Los Angeles Clippers",20,14,0,1.00,"Dudley, Jared",1.70,3.00
"Mario Chalmers","Miami Heat",2013-12-23,2013,3419,1610612748,400489284,5,2,50,0,"Layup Shot","2PT Field Goal",0.00,"Atlanta Hawks",9,22,0,0.00,,0.00,0.00
"Chris Andersen","Miami Heat",2013-12-23,2013,1135,1610612748,400489284,5,1,08,1,"Layup Shot","2PT Field Goal",0.30,"Atlanta Hawks",21,7,0,0.90,"Horford, Al",2.10,11.00
"Al Horford","Atlanta Hawks",2013-12-23,2013,3213,1610612737,400489284,5,1,21,1,"Layup Shot","2PT Field Goal",2.50,"Miami Heat",17,14,0,0.60,"Beasley, Michael",3.00,7.30
"Paul Millsap","Atlanta Hawks",2013-12-26,2013,3015,1610612737,400489296,5,0,12,1,"Layup Shot","2PT Field Goal",4.90,"Cleveland Cavaliers",-4,0,1,1.60,"Waiters, Dion",1.70,0.00
"Jeff Teague","Atlanta Hawks",2013-12-26,2013,4015,1610612737,400489296,6,1,06,1,"Layup Shot","2PT Field Goal",2.60,"Cleveland Cavaliers",2,-8,10,8.80,"Waiters, Dion",1.60,12.90
