name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Samuel Dalembert","Dallas Mavericks",2014-03-29,2013,991,1610612742,400489963,3,9,49,1,"Alley Oop Dunk Shot","2PT Field Goal",1.30,"Sacramento Kings",-7,6,0,0.00,"McLemore, Ben",2.80,20.10
"Tristan Thompson","Cleveland Cavaliers",2014-03-30,2013,6474,1610612739,400489967,3,0,37,1,"Alley Oop Dunk Shot","2PT Field Goal",2.50,"Indiana Pacers",-10,7,0,0.00,"George, Paul",3.00,10.00
"Mason Plumlee","Brooklyn Nets",2014-03-30,2013,2488653,1610612751,400489968,3,10,12,1,"Alley Oop Dunk Shot","2PT Field Goal",2.80,"Minnesota Timberwolves",-19,-16,0,5.50,"Pekovic, Nikola",2.30,12.60
"Tyson Chandler","New York Knicks",2014-03-30,2013,984,1610612752,400489971,3,3,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0.90,"Golden State Warriors",0,1,0,0.00,"Green, Draymond",3.30,5.70
"Will Barton","Portland Trail Blazers",2014-03-30,2013,6579,1610612757,400489972,3,2,32,1,"Alley Oop Dunk Shot","2PT Field Goal",3.70,"Memphis Grizzlies",-4,-2,1,0.60,"Udrih, Beno",4.40,24.00
"DeAndre Jordan","Los Angeles Clippers",2014-03-31,2013,3442,1610612746,400489980,3,2,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0.70,"Minnesota Timberwolves",-2,3,0,0.00,"Rubio, Ricky",4.50,19.60
"Ben McLemore","Sacramento Kings",2014-03-31,2013,2578213,1610612758,400489981,3,6,22,1,"Alley Oop Dunk Shot","2PT Field Goal",8.00,"New Orleans Pelicans",1,3,1,0.80,"Ajinca, Alexis",3.80,24.00
"Mason Plumlee","Brooklyn Nets",2014-04-02,2013,2488653,1610612751,400489988,3,2,56,1,"Alley Oop Dunk Shot","2PT Field Goal",2.30,"New York Knicks",-7,1,0,0.80,"Prigioni, Pablo",4.90,14.00
"Kenneth Faried","Denver Nuggets",2014-04-02,2013,6433,1610612743,400489997,3,6,01,1,"Alley Oop Dunk Shot","2PT Field Goal",1.60,"New Orleans Pelicans",6,22,0,0.00,"Withey, Jeff",2.70,7.30
"Kevin Durant","Oklahoma City Thunder",2014-04-03,2013,3202,1610612760,400490000,3,2,14,1,"Alley Oop Dunk Shot","2PT Field Goal",3.90,"San Antonio Spurs",-7,-5,0,0.00,"Diaw, Boris",5.80,20.70
"DeAndre Jordan","Los Angeles Clippers",2014-04-03,2013,3442,1610612746,400490001,3,0,42,1,"Alley Oop Dunk Shot","2PT Field Goal",4.10,"Dallas Mavericks",-18,6,0,0.00,"Carter, Vince",4.20,16.90
"Jan Vesely","Denver Nuggets",2014-04-04,2013,4165,1610612743,400490002,3,3,58,1,"Alley Oop Dunk Shot","2PT Field Goal",2.00,"Memphis Grizzlies",-4,1,0,1.00,"Lee, Courtney",1.30,17.60
"Tyson Chandler","New York Knicks",2014-04-04,2013,984,1610612752,400490009,3,11,06,1,"Alley Oop Dunk Shot","2PT Field Goal",14.60,"Washington Wizards",4,7,1,1.10,"Wall, John",13.10,24.00
"Jeff Adrien","Milwaukee Bucks",2014-04-04,2013,4335,1610612749,400490010,3,5,28,1,"Alley Oop Dunk Shot","2PT Field Goal",3.00,"Chicago Bulls",1,7,0,0.00,"Dunleavy, Mike",3.10,24.00
"LaMarcus Aldridge","Portland Trail Blazers",2014-04-04,2013,2983,1610612757,400490013,3,2,33,1,"Alley Oop Dunk Shot","2PT Field Goal",2.30,"Phoenix Suns",1,1,1,0.50,"Randolph, Shavlik",2.30,24.00
"Mason Plumlee","Brooklyn Nets",2014-04-05,2013,2488653,1610612751,400490020,3,4,31,1,"Alley Oop Dunk Shot","2PT Field Goal",2.10,"Philadelphia 76ers",0,4,0,0.00,"Varnado, Jarvis",2.30,9.90
"DeAndre Jordan","Los Angeles Clippers",2014-04-06,2013,3442,1610612746,400490023,3,9,04,1,"Alley Oop Dunk Shot","2PT Field Goal",0.60,"Los Angeles Lakers",2,7,0,0.00,"Kelly, Ryan",5.60,24.00
"DeAndre Jordan","Los Angeles Clippers",2014-04-06,2013,3442,1610612746,400490023,3,7,10,1,"Alley Oop Dunk Shot","2PT Field Goal",3.50,"Los Angeles Lakers",-5,12,0,0.00,"Marshall, Kendall",3.10,6.00
"DeAndre Jordan","Los Angeles Clippers",2014-04-06,2013,3442,1610612746,400490023,3,1,35,1,"Alley Oop Dunk Shot","2PT Field Goal",2.10,"Los Angeles Lakers",31,23,0,0.00,"Hill, Jordan",4.80,7.20
"Nicolas Batum","Portland Trail Blazers",2014-04-06,2013,3416,1610612757,400490030,3,5,19,1,"Alley Oop Dunk Shot","2PT Field Goal",2.90,"New Orleans Pelicans",0,-2,0,0.90,"Davis, Anthony",1.50,20.30
"Samuel Dalembert","Dallas Mavericks",2014-04-08,2013,991,1610612742,400490032,3,8,04,1,"Alley Oop Dunk Shot","2PT Field Goal",4.10,"Utah Jazz",1,3,0,1.00,"Favors, Derrick",3.70,24.00
"Chris Wright","Milwaukee Bucks",2014-04-09,2013,6501,1610612749,400490041,3,2,44,1,"Alley Oop Dunk Shot","2PT Field Goal",4.70,"Indiana Pacers",-13,-2,0,0.00,"Scola, Luis",3.00,19.70
"Miles Plumlee","Phoenix Suns",2014-04-09,2013,6616,1610612756,400490043,3,4,10,1,"Alley Oop Dunk Shot","2PT Field Goal",1.40,"New Orleans Pelicans",-2,3,0,0.50,"Withey, Jeff",3.40,24.00
"Kenneth Faried","Denver Nuggets",2014-04-10,2013,6433,1610612743,400490048,3,7,06,1,"Alley Oop Dunk Shot","2PT Field Goal",1.80,"Golden State Warriors",-4,17,1,0.40,"Green, Draymond",4.30,19.60
"Mason Plumlee","Brooklyn Nets",2014-04-11,2013,2488653,1610612751,400490052,3,3,05,1,"Alley Oop Dunk Shot","2PT Field Goal",2.20,"Atlanta Hawks",-23,3,0,0.00,"Carroll, DeMarre",2.60,11.90
"Matt Barnes","Los Angeles Clippers",2014-04-12,2013,1765,1610612746,400490062,3,7,32,1,"Alley Oop Dunk Shot","2PT Field Goal",4.60,"Sacramento Kings",20,15,0,0.00,"McCallum, Ray",2.50,19.80
"Marcin Gortat","Washington Wizards",2014-04-12,2013,2758,1610612764,400490064,3,4,26,1,"Alley Oop Dunk Shot","2PT Field Goal",1.50,"Milwaukee Bucks",13,12,0,3.70,"Raduljica, Miroslav",5.50,19.40
"Kenneth Faried","Denver Nuggets",2014-04-12,2013,6433,1610612743,400490069,3,6,07,1,"Alley Oop Dunk Shot","2PT Field Goal",3.70,"Utah Jazz",4,11,0,0.00,"Favors, Derrick",5.50,21.00
"Kenneth Faried","Denver Nuggets",2014-04-12,2013,6433,1610612743,400490069,3,5,45,1,"Alley Oop Dunk Shot","2PT Field Goal",1.90,"Utah Jazz",20,9,0,0.20,"Evans, Jeremy",2.80,11.20
"Gorgui Dieng","Minnesota Timberwolves",2014-04-13,2013,2534781,1610612750,400490075,3,11,04,1,"Alley Oop Dunk Shot","2PT Field Goal",0.30,"Sacramento Kings",4,12,0,0.00,"Cousins, DeMarcus",4.40,5.60
"Marcin Gortat","Washington Wizards",2014-04-14,2013,2758,1610612764,400490079,3,7,10,1,"Alley Oop Dunk Shot","2PT Field Goal",2.20,"Miami Heat",10,11,0,1.10,"Haslem, Udonis",6.70,13.60
"Dwight Howard","Houston Rockets",2014-04-14,2013,2384,1610612745,400490082,3,8,22,1,"Alley Oop Dunk Shot","2PT Field Goal",3.10,"San Antonio Spurs",7,3,0,1.00,"Duncan, Tim",3.80,10.60
"Terrence Jones","Houston Rockets",2014-04-14,2013,6597,1610612745,400490082,3,6,48,1,"Alley Oop Dunk Shot","2PT Field Goal",2.00,"San Antonio Spurs",1,4,0,0.80,"Belinelli, Marco",7.20,20.90
"Terrence Jones","Houston Rockets",2014-04-14,2013,6597,1610612745,400490082,3,4,47,1,"Alley Oop Dunk Shot","2PT Field Goal",2.30,"San Antonio Spurs",7,3,0,0.00,"Duncan, Tim",1.20,21.40
"David Lee","Golden State Warriors",2014-04-14,2013,2772,1610612744,400490086,3,5,33,1,"Alley Oop Dunk Shot","2PT Field Goal",2.90,"Minnesota Timberwolves",-15,0,0,0.80,"Love, Kevin",2.70,15.60
"Kevin Durant","Oklahoma City Thunder",2014-04-16,2013,3202,1610612760,400490093,3,6,02,1,"Alley Oop Dunk Shot","2PT Field Goal",7.00,"Detroit Pistons",0,-2,0,0.80,"Drummond, Andre",5.70,24.00
"DeMar DeRozan","Toronto Raptors",2014-04-16,2013,3978,1610612761,400490099,3,10,21,1,"Alley Oop Dunk Shot","2PT Field Goal",3.30,"New York Knicks",-2,11,0,0.00,"Aldrich, Cole",7.90,14.30
"Rudy Gay","Sacramento Kings",2014-04-16,2013,3005,1610612758,400490102,3,8,08,1,"Alley Oop Dunk Shot","2PT Field Goal",4.40,"Phoenix Suns",26,11,1,0.60,"Tucker, PJ",3.20,24.00
"Derrick Williams","Sacramento Kings",2014-04-16,2013,6480,1610612758,400490102,3,4,50,1,"Alley Oop Dunk Shot","2PT Field Goal",4.10,"Phoenix Suns",-10,1,0,0.10,"Morris, Markieff",0.80,24.00
"Vince Carter","Dallas Mavericks",2013-10-30,2013,136,1610612742,400488885,3,5,34,1,"Alley Oop Dunk Shot","2PT Field Goal",1.60,"Atlanta Hawks",9,0,0,1.20,"Millsap, Paul",3.70,12.50
"Blake Griffin","Los Angeles Clippers",2013-10-31,2013,3989,1610612746,400488892,3,5,03,1,"Alley Oop Dunk Shot","2PT Field Goal",0.60,"Golden State Warriors",17,3,4,5.30,"Curry, Stephen",5.30,20.80
"Blake Griffin","Los Angeles Clippers",2013-10-31,2013,3989,1610612746,400488892,3,4,46,1,"Alley Oop Dunk Shot","2PT Field Goal",3.50,"Golden State Warriors",4,12,0,0.40,"Douglas, Toney",3.50,22.00
"Blake Griffin","Los Angeles Clippers",2013-10-31,2013,3989,1610612746,400488892,3,4,31,1,"Alley Oop Dunk Shot","2PT Field Goal",7.00,"Golden State Warriors",2,0,0,0.40,"Iguodala, Andre",2.10,24.00
"Tristan Thompson","Cleveland Cavaliers",2013-11-01,2013,6474,1610612739,400488893,3,6,03,1,"Alley Oop Dunk Shot","2PT Field Goal",4.20,"Charlotte Hornets",2,7,0,0.00,"Walker, Kemba",1.20,0.00
"Anthony Davis","New Orleans Pelicans",2013-11-01,2013,6583,1610612740,400488894,3,8,30,1,"Alley Oop Dunk Shot","2PT Field Goal",1.80,"Orlando Magic",-19,9,0,0.10,"Nelson, Jameer",3.40,24.00
"Blake Griffin","Los Angeles Clippers",2013-11-01,2013,3989,1610612746,400488904,3,5,03,1,"Alley Oop Dunk Shot","2PT Field Goal",5.20,"Sacramento Kings",-21,11,0,0.00,"Salmons, John",5.90,21.80
"Dwight Howard","Houston Rockets",2013-11-02,2013,2384,1610612745,400488911,3,1,41,1,"Alley Oop Dunk Shot","2PT Field Goal",4.50,"Utah Jazz",-5,19,0,0.00,"Gobert, Rudy",4.40,11.40
"Andrew Bogut","Golden State Warriors",2013-11-02,2013,2747,1610612744,400488913,3,8,21,1,"Alley Oop Dunk Shot","2PT Field Goal",2.60,"Sacramento Kings",2,0,2,6.00,"Cousins, DeMarcus",3.30,10.70
"Kevin Durant","Oklahoma City Thunder",2013-11-03,2013,3202,1610612760,400488917,3,6,39,1,"Alley Oop Dunk Shot","2PT Field Goal",2.70,"Phoenix Suns",12,1,0,3.80,"Bledsoe, Eric",5.10,21.00
"Carmelo Anthony","New York Knicks",2013-11-03,2013,1975,1610612752,400488918,3,1,43,1,"Alley Oop Dunk Shot","2PT Field Goal",5.00,"Minnesota Timberwolves",13,4,0,0.00,"Williams, Derrick",0.80,0.00
"LeBron James","Miami Heat",2013-11-05,2013,1966,1610612748,400488924,3,5,35,1,"Alley Oop Dunk Shot","2PT Field Goal",3.30,"Toronto Raptors",-2,15,1,1.30,"Johnson, Amir",1.40,5.30
"Paul George","Indiana Pacers",2013-11-05,2013,4251,1610612754,400488926,3,7,11,1,"Alley Oop Dunk Shot","2PT Field Goal",5.30,"Detroit Pistons",1,3,0,0.00,"Billups, Chauncey",2.70,24.00
"Dwight Howard","Houston Rockets",2013-11-05,2013,2384,1610612745,400488931,3,7,28,1,"Alley Oop Dunk Shot","2PT Field Goal",3.50,"Portland Trail Blazers",-4,3,0,0.00,"Matthews, Wesley",7.10,5.50
"Al Horford","Atlanta Hawks",2013-11-05,2013,3213,1610612737,400488932,3,6,21,1,"Alley Oop Dunk Shot","2PT Field Goal",9.50,"Sacramento Kings",-2,19,0,0.70,"Thomas, Isaiah",3.70,1.00
"Rudy Gay","Toronto Raptors",2013-11-06,2013,3005,1610612761,400488933,3,9,43,1,"Alley Oop Dunk Shot","2PT Field Goal",5.60,"Charlotte Hornets",9,9,2,3.60,"Biyombo, Bismack",3.40,0.00
"JaVale McGee","Denver Nuggets",2013-11-07,2013,3452,1610612743,400488944,3,11,21,1,"Alley Oop Dunk Shot","2PT Field Goal",2.70,"Atlanta Hawks",6,3,0,0.00,"Horford, Al",7.50,20.20
"JaVale McGee","Denver Nuggets",2013-11-07,2013,3452,1610612743,400488944,3,10,43,1,"Alley Oop Dunk Shot","2PT Field Goal",3.20,"Atlanta Hawks",13,-3,0,0.00,"Teague, Jeff",0.90,7.20
"Brandon Bass","Boston Celtics",2013-11-08,2013,2745,1610612738,400488948,3,8,39,1,"Alley Oop Dunk Shot","2PT Field Goal",0.70,"Orlando Magic",0,15,0,0.00,"Harkless, Maurice",3.30,19.60
"DeAndre Jordan","Los Angeles Clippers",2013-11-09,2013,3442,1610612746,400488963,3,8,34,1,"Alley Oop Dunk Shot","2PT Field Goal",2.90,"Houston Rockets",-2,3,0,0.00,"Harden, James",1.40,5.20
"Al Horford","Atlanta Hawks",2013-11-11,2013,3213,1610612737,400488971,3,5,03,1,"Alley Oop Dunk Shot","2PT Field Goal",2.90,"Charlotte Hornets",-5,3,0,0.00,"Walker, Kemba",2.40,0.00
"DeAndre Jordan","Los Angeles Clippers",2013-11-11,2013,3442,1610612746,400488979,3,8,43,1,"Alley Oop Dunk Shot","2PT Field Goal",4.00,"Minnesota Timberwolves",-4,23,0,0.00,"Pekovic, Nikola",2.50,5.70
"Anthony Davis","New Orleans Pelicans",2013-11-16,2013,6583,1610612740,400489016,3,3,51,1,"Alley Oop Dunk Shot","2PT Field Goal",0.00,"Philadelphia 76ers",26,15,0,0.00,,0.00,0.00
"Blake Griffin","Los Angeles Clippers",2013-11-16,2013,3989,1610612746,400489019,3,2,38,1,"Alley Oop Dunk Shot","2PT Field Goal",4.50,"Brooklyn Nets",-2,7,0,1.40,"Teletovic, Mirza",5.60,24.00
"Rudy Gay","Toronto Raptors",2013-11-17,2013,3005,1610612761,400489020,3,5,31,1,"Alley Oop Dunk Shot","2PT Field Goal",1.60,"Portland Trail Blazers",0,15,1,0.80,"Freeland, Joel",4.80,24.00
"Wesley Johnson","Los Angeles Lakers",2013-11-17,2013,4247,1610612747,400489022,3,6,51,1,"Alley Oop Dunk Shot","2PT Field Goal",5.20,"Detroit Pistons",2,26,0,0.00,"Smith, Josh",6.10,20.50
"Andre Drummond","Detroit Pistons",2013-11-17,2013,6585,1610612765,400489022,3,9,21,1,"Alley Oop Dunk Shot","2PT Field Goal",3.30,"Los Angeles Lakers",7,7,0,0.00,"Gasol, Pau",7.20,21.70
"Miles Plumlee","Phoenix Suns",2013-11-19,2013,6616,1610612756,400489033,3,4,42,1,"Alley Oop Dunk Shot","2PT Field Goal",1.80,"Sacramento Kings",-11,12,0,0.00,"Mbah a Moute, Luc",5.70,18.90
"Miles Plumlee","Phoenix Suns",2013-11-20,2013,6616,1610612756,400489044,3,5,31,1,"Alley Oop Dunk Shot","2PT Field Goal",2.40,"Sacramento Kings",-11,1,1,0.50,"Cousins, DeMarcus",2.00,10.70
"Andrew Bogut","Golden State Warriors",2013-11-20,2013,2747,1610612744,400489046,3,8,08,1,"Alley Oop Dunk Shot","2PT Field Goal",2.50,"Memphis Grizzlies",2,22,0,0.50,"Gasol, Marc",3.50,24.00
"Andre Drummond","Detroit Pistons",2013-11-22,2013,6585,1610612765,400489053,3,6,32,1,"Alley Oop Dunk Shot","2PT Field Goal",3.00,"Atlanta Hawks",-2,11,0,0.00,"Millsap, Paul",2.50,14.90
"Anthony Davis","New Orleans Pelicans",2013-11-25,2013,6583,1610612740,400489081,3,4,32,1,"Alley Oop Dunk Shot","2PT Field Goal",3.70,"San Antonio Spurs",0,-3,0,0.00,"Parker, Tony",4.60,21.00
"LaMarcus Aldridge","Portland Trail Blazers",2013-11-25,2013,2983,1610612757,400489083,3,7,52,1,"Alley Oop Dunk Shot","2PT Field Goal",1.90,"New York Knicks",1,1,0,0.70,"Martin, Kenyon",1.60,24.00
"Anthony Davis","New Orleans Pelicans",2013-11-26,2013,6583,1610612740,400489087,3,9,08,1,"Alley Oop Dunk Shot","2PT Field Goal",4.00,"Golden State Warriors",0,3,1,0.90,"ONeal, Jermaine",5.20,24.00
"Al Horford","Atlanta Hawks",2013-11-27,2013,3213,1610612737,400489094,3,8,51,1,"Alley Oop Dunk Shot","2PT Field Goal",2.40,"Houston Rockets",0,-10,1,0.80,"Parsons, Chandler",4.10,24.00
"Kenneth Faried","Denver Nuggets",2013-11-27,2013,6433,1610612743,400489096,3,0,36,1,"Alley Oop Dunk Shot","2PT Field Goal",2.60,"Minnesota Timberwolves",6,14,0,0.00,"Cunningham, Dante",0.80,2.00
"Josh McRoberts","Charlotte Bobcats",2013-11-29,2013,3220,1610612766,400489101,3,3,11,1,"Alley Oop Dunk Shot","2PT Field Goal",3.00,"Milwaukee Bucks",1,3,0,1.10,"Ridnour, Luke",4.60,24.00
"Jeff Ayres","San Antonio Spurs",2013-11-29,2013,4008,1610612759,400489102,3,2,56,1,"Alley Oop Dunk Shot","2PT Field Goal",3.00,"Orlando Magic",-4,12,0,0.00,"Moore, ETwaun",3.10,8.30
"Jason Thompson","Sacramento Kings",2013-11-29,2013,3462,1610612758,400489113,3,8,13,1,"Alley Oop Dunk Shot","2PT Field Goal",1.90,"Los Angeles Clippers",24,11,0,0.20,"Jordan, DeAndre",3.60,24.00
"Derrick Williams","Sacramento Kings",2013-11-29,2013,6480,1610612758,400489113,3,6,37,1,"Alley Oop Dunk Shot","2PT Field Goal",0.70,"Los Angeles Clippers",-11,15,0,0.00,"Dudley, Jared",3.20,10.40
"Tony Allen","Memphis Grizzlies",2013-11-30,2013,2367,1610612763,400489116,3,10,08,1,"Alley Oop Dunk Shot","2PT Field Goal",3.30,"Brooklyn Nets",-27,-5,0,0.00,"Anderson, Alan",4.90,14.80
"Tim Duncan","San Antonio Spurs",2013-11-30,2013,215,1610612759,400489118,3,5,46,1,"Alley Oop Dunk Shot","2PT Field Goal",2.90,"Houston Rockets",7,23,0,1.10,"Beverley, Patrick",5.00,13.90
"Dwight Howard","Houston Rockets",2013-11-30,2013,2384,1610612745,400489118,3,8,41,1,"Alley Oop Dunk Shot","2PT Field Goal",3.80,"San Antonio Spurs",1,1,0,0.80,"Duncan, Tim",4.00,16.00
"Dwight Howard","Houston Rockets",2013-12-02,2013,2384,1610612745,400489132,3,10,19,1,"Alley Oop Dunk Shot","2PT Field Goal",3.80,"Utah Jazz",-11,11,0,0.00,"Williams, Marvin",5.30,0.00
"Paul George","Indiana Pacers",2013-12-02,2013,4251,1610612754,400489133,3,9,24,1,"Alley Oop Dunk Shot","2PT Field Goal",3.70,"Portland Trail Blazers",1,-3,0,0.00,"Aldridge, LaMarcus",8.00,20.00
"JJ Hickson","Denver Nuggets",2013-12-03,2013,3437,1610612743,400489136,3,9,20,1,"Alley Oop Dunk Shot","2PT Field Goal",2.70,"Brooklyn Nets",-16,0,0,1.00,"Lopez, Brook",4.20,9.40
"Kenneth Faried","Denver Nuggets",2013-12-03,2013,6433,1610612743,400489136,3,5,07,1,"Alley Oop Dunk Shot","2PT Field Goal",0.20,"Brooklyn Nets",20,9,1,0.40,"Blatche, Andray",5.30,24.00
"Wilson Chandler","Denver Nuggets",2013-12-03,2013,3194,1610612743,400489136,3,4,47,1,"Alley Oop Dunk Shot","2PT Field Goal",2.10,"Brooklyn Nets",-30,-2,0,0.30,"Johnson, Joe",3.90,24.00
"Andre Drummond","Detroit Pistons",2013-12-03,2013,6585,1610612765,400489137,3,11,25,1,"Alley Oop Dunk Shot","2PT Field Goal",2.40,"Miami Heat",-4,12,0,0.00,"James, LeBron",3.50,6.90
"Andrew Bogut","Golden State Warriors",2013-12-03,2013,2747,1610612744,400489141,3,5,23,1,"Alley Oop Dunk Shot","2PT Field Goal",2.80,"Toronto Raptors",-4,3,0,0.00,"Johnson, Amir",4.30,10.00
"JJ Hickson","Denver Nuggets",2013-12-04,2013,3437,1610612743,400489142,3,10,16,1,"Alley Oop Dunk Shot","2PT Field Goal",3.50,"Cleveland Cavaliers",6,-2,0,0.00,"Gee, Alonzo",4.50,16.10
"Gerald Green","Phoenix Suns",2013-12-04,2013,2761,1610612756,400489144,3,7,03,1,"Alley Oop Dunk Shot","2PT Field Goal",3.60,"Houston Rockets",7,0,1,0.80,"Casspi, Omri",1.80,24.00
"Carmelo Anthony","New York Knicks",2013-12-05,2013,1975,1610612752,400489150,3,5,56,1,"Alley Oop Dunk Shot","2PT Field Goal",2.60,"Brooklyn Nets",0,9,1,0.40,"Shengelia, Tornike",4.20,20.90
"DeAndre Jordan","Los Angeles Clippers",2013-12-05,2013,3442,1610612746,400489151,3,6,17,1,"Alley Oop Dunk Shot","2PT Field Goal",3.00,"Memphis Grizzlies",1,1,0,1.40,"Koufos, Kosta",5.20,12.50
"Thaddeus Young","Philadelphia 76ers",2013-12-07,2013,3244,1610612755,400489163,3,8,40,1,"Alley Oop Dunk Shot","2PT Field Goal",3.40,"Denver Nuggets",0,3,0,0.90,"Chandler, Wilson",3.90,19.90
"DeAndre Jordan","Los Angeles Clippers",2013-12-07,2013,3442,1610612746,400489164,3,3,05,1,"Alley Oop Dunk Shot","2PT Field Goal",3.70,"Cleveland Cavaliers",-2,0,0,0.00,"Thompson, Tristan",1.60,15.00
"Andre Drummond","Detroit Pistons",2013-12-07,2013,6585,1610612765,400489165,3,11,27,1,"Alley Oop Dunk Shot","2PT Field Goal",4.80,"Chicago Bulls",2,7,0,0.00,"Snell, Tony",8.00,0.00
"Andrew Bogut","Golden State Warriors",2013-12-07,2013,2747,1610612744,400489166,3,2,46,1,"Alley Oop Dunk Shot","2PT Field Goal",2.50,"Memphis Grizzlies",4,1,1,0.40,"Leuer, Jon",3.20,24.00
"LeBron James","Miami Heat",2013-12-07,2013,1966,1610612748,400489167,3,2,49,1,"Alley Oop Dunk Shot","2PT Field Goal",1.70,"Minnesota Timberwolves",1,4,0,3.00,"Hummel, Robbie",4.30,20.60
"DeAndre Jordan","Los Angeles Clippers",2013-12-09,2013,3442,1610612746,400489178,3,8,05,1,"Alley Oop Dunk Shot","2PT Field Goal",4.10,"Philadelphia 76ers",4,3,0,0.00,"Turner, Evan",4.50,18.50
"Derrick Williams","Sacramento Kings",2013-12-09,2013,6480,1610612758,400489182,3,6,54,1,"Alley Oop Dunk Shot","2PT Field Goal",2.10,"Dallas Mavericks",0,4,1,0.40,"Nowitzki, Dirk",5.40,24.00
"Derrick Williams","Sacramento Kings",2013-12-09,2013,6480,1610612758,400489182,3,2,47,1,"Alley Oop Dunk Shot","2PT Field Goal",0.70,"Dallas Mavericks",6,9,0,0.00,"Carter, Vince",17.20,20.00
"Victor Oladipo","Orlando Magic",2013-12-11,2013,2527963,1610612753,400489191,3,5,24,1,"Alley Oop Dunk Shot","2PT Field Goal",5.30,"Charlotte Hornets",13,6,0,0.00,"Walker, Kemba",2.50,19.20
"DeAndre Jordan","Los Angeles Clippers",2013-12-11,2013,3442,1610612746,400489192,3,10,51,1,"Alley Oop Dunk Shot","2PT Field Goal",1.90,"Boston Celtics",15,3,1,0.60,"Sullinger, Jared",5.70,24.00
"Andre Drummond","Detroit Pistons",2013-12-11,2013,6585,1610612765,400489196,3,11,16,1,"Alley Oop Dunk Shot","2PT Field Goal",4.30,"New Orleans Pelicans",2,0,0,0.00,"Smith, Jason",2.20,19.90
"Derrick Williams","Sacramento Kings",2013-12-11,2013,6480,1610612758,400489198,3,1,35,1,"Alley Oop Dunk Shot","2PT Field Goal",5.00,"Utah Jazz",13,6,1,0.40,"Williams, Marvin",7.30,24.00
"Lavoy Allen","Philadelphia 76ers",2013-12-13,2013,6424,1610612755,400489204,3,1,23,1,"Alley Oop Dunk Shot","2PT Field Goal",0.80,"Toronto Raptors",1,1,0,3.00,"Hansbrough, Tyler",3.70,12.00
"Andre Roberson","Oklahoma City Thunder",2013-12-13,2013,2530596,1610612760,400489209,3,6,44,1,"Alley Oop Dunk Shot","2PT Field Goal",1.50,"Los Angeles Lakers",10,0,0,0.00,"Gasol, Pau",6.60,19.50
"Kevin Durant","Oklahoma City Thunder",2013-12-13,2013,3202,1610612760,400489209,3,5,05,1,"Alley Oop Dunk Shot","2PT Field Goal",24.50,"Los Angeles Lakers",13,0,0,0.90,"Williams, Shawne",13.90,19.70
"Timofey Mozgov","Denver Nuggets",2013-12-13,2013,4298,1610612743,400489212,3,6,43,1,"Alley Oop Dunk Shot","2PT Field Goal",3.00,"Utah Jazz",10,7,1,0.50,"Williams, Marvin",2.30,13.60
"Trevor Booker","Washington Wizards",2013-12-14,2013,4270,1610612764,400489216,3,11,39,1,"Alley Oop Dunk Shot","2PT Field Goal",3.90,"Los Angeles Clippers",-4,11,0,0.00,"Griffin, Blake",3.40,5.00
"DeAndre Jordan","Los Angeles Clippers",2013-12-14,2013,3442,1610612746,400489216,3,8,44,1,"Alley Oop Dunk Shot","2PT Field Goal",2.30,"Washington Wizards",4,-5,0,0.00,"Gortat, Marcin",3.80,18.40
"DeAndre Jordan","Los Angeles Clippers",2013-12-14,2013,3442,1610612746,400489216,3,7,36,1,"Alley Oop Dunk Shot","2PT Field Goal",1.80,"Washington Wizards",-2,19,0,0.00,"Seraphin, Kevin",1.20,9.00
"Rudy Gay","Sacramento Kings",2013-12-15,2013,3005,1610612758,400489223,3,11,13,1,"Alley Oop Dunk Shot","2PT Field Goal",2.80,"Houston Rockets",26,14,0,1.10,"Harden, James",3.20,9.70
"Kevin Durant","Oklahoma City Thunder",2013-12-15,2013,3202,1610612760,400489226,3,6,51,1,"Alley Oop Dunk Shot","2PT Field Goal",2.90,"Orlando Magic",10,4,0,0.00,"Vucevic, Nikola",3.20,13.10
"Al Horford","Atlanta Hawks",2013-12-16,2013,3213,1610612737,400489230,3,9,22,1,"Alley Oop Dunk Shot","2PT Field Goal",1.90,"Los Angeles Lakers",10,0,0,0.00,"Gasol, Pau",5.90,20.70
"Blake Griffin","Los Angeles Clippers",2013-12-16,2013,3989,1610612746,400489236,3,1,32,1,"Alley Oop Dunk Shot","2PT Field Goal",3.40,"San Antonio Spurs",-5,-2,0,0.60,"Ayres, Jeff",4.80,9.60
"Al Horford","Atlanta Hawks",2013-12-18,2013,3213,1610612737,400489245,3,5,12,1,"Alley Oop Dunk Shot","2PT Field Goal",3.80,"Sacramento Kings",13,0,0,0.00,"Thompson, Jason",9.40,9.10
"Anthony Davis","New Orleans Pelicans",2013-12-18,2013,6583,1610612740,400489253,3,1,32,1,"Alley Oop Dunk Shot","2PT Field Goal",2.50,"Los Angeles Clippers",-11,17,0,1.50,"Jordan, DeAndre",2.90,24.00
